id,comment,comment_ko
27004,Closer to Initio Oud for Greatness than BR540,
27005,"Good longevity, lasts up to 20 hours",
27006,Majestic and versatile,
27007,"Airy, soaring and vibrant scent",
27008,Amazing and favourite fragrance,
27009,Buy this fragrance atLuckyScent,
27010,Fragram Photos,
27011,Perfume Pyramid,
27012,Designer Gritti,
27013,Gossip Night,
27014,Because I'm Free,
27015,Dor De Vara,
27016,Beyond The Wall,
27017,Fragrance Du Bois,
27018,Buy this fragrance atLuckyScent,
27019,Delicious fragrance with a unique mix of scents,
27020,Expensive and interesting aroma,
27021,Long-lasting scent,
27022,Intoxicating and sexy fragrance,
27023,Warm and cozy vanilla-centric scent,
27024,Well-blended fruity and musky notes,
27025,Jeanne en Provence,
27026,Fragram Photos,
27027,Perfume Pyramid,
27028,Designer Jeanne en Provence,
27029,Verveine Cedrat,
27030,? L'Ombre des Amandiers,
27031,Lavande & Vetiver,
27032,Bois d'Olivier & Cade,
27033,Sophisticated and memorable scent,
27034,Powdery and creamy smooth,
27035,Delicate vanilla and spice notes,
27036,Unisex fragrance,
27037,Reminiscent of Guerlain fragrances,
27038,Close to Dior Homme,
27039,Moderate sillage and longevity,
27040,Rich Coromandel vibe,
27041,Fragram Photos,
27042,Perfume Pyramid,
27043,Designer Trump,
27044,Donald Trump,
27045,Success News,
27046,long lasting,
27047,more female,
27048,PRICE VALUE,
27049,Fragram Photos,
27050,Perfume Pyramid,
27051,Designer Tory Burch,
27052,Electric Sky,
27053,Divine Moon,
27054,Sublime Rose,
27055,Cosmic Wood,
27056,Mystic Geranium,
27057,Lacoste Fragrances,
27058,Good for summer,
27059,Refreshing citrus and vetiver scent,
27060,Well blended with pepper and woods,
27061,Radiates well,
27062,Bold and fresh scent,
27063,Suitable as a post-shower refresher,
27064,Marketable to both genders,
27065,Tranquil and relaxing scent,
27066,Clean and watery fragrance,
27067,Suitable for summer wear,
27068,Cute bottle design,
27069,Refreshing and delicate,
27070,Good for casual wear or working out,
27071,Provides drinking water for poor communities,
27072,Has a commitment to public welfare,
27073,Roberto Cavalli,
27074,Well-blended fragrance,
27075,Unique mix of apple and patchouli,
27076,Long-lasting,
27077,Warm and comforting scent,
27078,Suitable for winter season,
27079,Fruity and flowery aroma,
27080,Suitable for mature perfume lovers,
27081,Jeanne Arthes,
27082,Affordable price point,
27083,Unique and long-lasting scent,
27084,Woody drydown with a clean musk feel,
27085,Good for fall/winter season,
27086,Vintage-inspired packaging,
27087,Comparatively similar to Givenchy Ange ou Demon,
27088,Creamy and airy base on drydown,
27089,Balanced between classical and modern scents,
27090,Sweetness is tempered by woody notes or tobacco,
27091,"Perfect for casual, everyday wear",
27092,"A unique and interesting blend of sweet violets, heliotrope, and clean musk",
27093,Cool and comforting scent,
27094,Melds into wearer's skin perfectly,
27095,Affordable alternative to more expensive perfumes,
27096,"Simple, elegant, comfortable, powdery and soft",
27097,"Gorgeous, addictive jammy rose, incense, and patchouli fragrance",
27098,"Interesting scent with a well-blended balance of sweet, smoky, and woody notes",
27099,Dark rose in full bloom without being too sweet,
27100,Hard to categorize oriental fragrance that's worth trying on in person,
27101,Smells natural and could be considered unisex,
27102,Price is the biggest downfall of this perfume,
27103,Very expensive price tag for a limited edition scent,
27104,Extrait de parfum concentration may not perform as well as expected for the price,
27105,Fragram Photos,
27106,Perfume Pyramid,
27107,Designer Natura,
27108,Homem Essence,
27109,Homem Sagaz,
27110,Essencial Oud,
27111,Essencial Ãnico,
27112,IlÃ­a Completa,
27113,Lacoste Fragrances,
27114,Fragram Photos,
27115,Perfume Pyramid,
27116,Designer Lacoste Fragrances,
27117,Lacoste Pour Femme,
27118,Touch of Pink,
27119,Lacoste Original,
27120,Lacoste Essential Collector Edition,
27121,Juliette Has A Gun,
27122,Buy Juliette Has A Gun atLuckyScent,
27123,Sweet almond and Maraschino cherry top notes,
27124,Clean and powdery base notes,
27125,Unique and amazing scent,
27126,Comforting without vanilla or gourmand notes,
27127,Puts wearer in a good mood,
27128,Fresh and clean with unexpected twist,
27129,Good for cold early spring days,
27130,Suitable for both men and women,
27131,Strong projection and longevity,
27132,Unusual and unexpected combination of scents,
27133,Complex without being snooty,
27134,Becomes better as it dries down,
27135,Realistic forest scent,
27136,May not be suitable for those who don't understand it from the beginning,
27137,Calvin Klein,
27138,Fragram Photos,
27139,Perfume Pyramid,
27140,Designer Calvin Klein,
27141,CK IN2U for Her,
27142,Eternity For Men,
27143,Obsession for Men,
27144,CK IN2U for Him,
27145,Louis Vuitton,
27146,Good for daytime wear,
27147,Unique and non-typical beach fragrance,
27148,Fresh and vibrant citrus notes,
27149,"Beautiful mix of citruses, neroli, and green notes",
27150,Solid release that virtually anyone will like,
27151,Relaxing and unisex scent,
27152,Long-lasting scent,
27153,Green and fresh scent,
27154,Adorable and magical fragrance,
27155,Comforting and contemplative impression,
27156,Suitable for deep thinkers,
27157,Candied bergamot and plum notes,
27158,Ideal for spring and summer,
27159,Contains oak musk with oaky smell,
27160,Subtle leather and dry tobacco with citrus brightness,
27161,Clive Christian,
27162,Fragram Photos,
27163,Perfume Pyramid,
27164,Designer Clive Christian,
27165,Blonde Amber,
27166,Jump Up And Kiss Me Hedonistic (2021),
27167,1872 For Men,
27168,Town & Country,
27169,Fragram Photos,
27170,Perfume Pyramid,
27171,Designer Oriflame,
27172,Love Potion,
27173,Love Potion Cherry on Top,
27174,Amber Elixir,
27175,Oh! Sweet Dulce de Leche,
27176,Love Potion Secrets,
27177,Buy this fragrance atLuckyScent,
27178,Fragram Photos,
27179,Perfume Pyramid,
27180,Designer Roja Dove,
27181,Elysium Pour Homme Parfum Cologne,
27182,Burlington 1819,
27183,Elysium Pour Homme Eau Intense,
27184,Enigma Pour Homme Parfum Cologne,
27185,Marc Jacobs,
27186,Clean and fresh scent,
27187,True aquatic scent,
27188,Smells like a rain shower and dewy lawn,
27189,Great for bedtime or after shower,
27190,Uncomplicated Spring/Summer scent,
27191,Uplifting and simple scent,
27192,Mildly sweet,
27193,Jovoy Paris,
27194,Buy this fragrance atLuckyScent,
27195,Fragram Photos,
27196,Perfume Pyramid,
27197,Designer Jovoy Paris,
27198,Remember Me,
27199,Fire At Will,
27200,Psychedelique,
27201,Fragram Photos,
27202,Perfume Pyramid,
27203,Designer Cartier,
27204,Declaration,
27205,La Panthere,
27206,Baiser Vole,
27207,La PanthÃ¨re Parfum,
27208,DÃ©claration Parfum,
27209,Les Liquides Imaginaires,
27210,Buy this fragrance atLuckyScent,
27211,Fragram Photos,
27212,Perfume Pyramid,
27213,Designer Les Liquides Imaginaires,
27214,Blanche BÃªte,
27215,Bloody Wood,
27216,Desert Suave,
27217,Teo Cabanel,
27218,Milky and green scent with sweetness from rice note,
27219,Unique and beautiful fragrance,
27220,Realistic rice and matcha notes,
27221,Good casual and comforting scent,
27222,Lovely starchy tone,
27223,Perfect match of art and science,
27224,Composed green note that's fresh and woody,
27225,Miller Harris,
27226,Unisex fragrance,
27227,Cozy and elegant,
27228,"Stunning opening blast of iris, leather, and incense",
27229,Mysterious and signature smellworthy,
27230,"Well-blended with warm spices, amber, and vanilla",
27231,Successful blind buy,
27232,Great for wearing on special occasions,
27233,Affordable price,
27234,"Unique, high-quality fragrance",
27235,Long-lasting,
27236,Great for making a statement,
27237,Smooth and generous atomizer,
27238,Can be layered with other scents,
27239,Unisex fragrance,
27240,Classy and well-designed packaging,
27241,Fresh and gorgeous scent,
27242,Slightly sweet and spicy with floral notes,
27243,Good sillage and longevity,
27244,Lovely musky white flower fragrance,
27245,Ideal for spring daylight,
27246,"Soft, clean beachy white floral with citrus",
27247,"Fresh, almost aquatic orange blossom scent",
27248,Pleasing and refreshing,
27249,Nostalgic scent,
27250,Unique and fresh,
27251,Smooth and elegant,
27252,Fantastic combination of notes,
27253,Great composition,
27254,People-pleasing manner,
27255,Good for clubbing and partying,
27256,Suitable for young crowd,
27257,Bottega Veneta,
27258,Suitable for office daytime and party night time,
27259,"Classy, modern and masculine",
27260,Sensuous and mysterious fragrance,
27261,Works well in both cold and hot/humid weather,
27262,Deep and alluring scent,
27263,Stands out in the crowd and is noticeable,
27264,Excellent silage and longevity,
27265,Buy Mancera atLuckyScent,
27266,"Delicious, cozy floral scent",
27267,"Complex, rich character",
27268,Suitable for all seasons,
27269,Elegant and contemporary fragrance,
27270,Wearable in any situation,
27271,Perfectly unisex,
27272,Refined flowers like a happy spring bouquet,
27273,Sarah Jessica Parker,
27274,Perfect for summer or warmer seasons,
27275,Youthful and feminine fragrance,
27276,Nice combination of fruity and floral notes,
27277,Good quality fragrance,
27278,Unique and distinctive scent,
27279,Good layering potential with other fragrances,
27280,Stands out with gardenia note,
27281,Buy Tom Ford atLuckyScent,
27282,Beautiful and heady narcissus fragrance,
27283,Intensely sensual and elegant,
27284,Captures the scent of Jonquil flowers accurately,
27285,"Not powdery, with a sweet and soft dry down",
27286,Brilliant pairing of Jonquil and mimosa notes,
27287,Excellent for feminine wear,
27288,Reminiscent of springtime and mountain flowers,
27289,L'Erbolario,
27290,Fragram Photos,
27291,Perfume Pyramid,
27292,Designer L'Erbolario,
27293,Iris Bianco,
27294,Ambraliquida,
27295,Foglie di TÃ¨,
27296,All'Olio di Argan,
27297,Dolce&Gabbana,
27298,Crowd pleasing and suitable for young girls,
27299,Inoffensive fragrance,
27300,Pleasant and shampooy,
27301,Decent performance for an edt,
27302,"Sweet and floral, perfect for the day and office",
27303,Bottle fits the scent,
27304,Great opening with happy agrumes,
27305,Jovoy Paris,
27306,Buy Jovoy Paris atLuckyScent,
27307,Fragram Photos,
27308,Perfume Pyramid,
27309,Designer Jovoy Paris,
27310,Remember Me,
27311,Fire At Will,
27312,Psychedelique,
27313,Fragram Photos,
27314,Perfume Pyramid,
27315,Designer Rabanne,
27316,Invictus Victory Elixir,
27317,Invictus Parfum,
27318,1 Million Elixir,
27319,1 Million Lucky,
27320,1 Million Parfum,
27321,Fragram Photos,
27322,Perfume Pyramid,
27323,Designer Avon,
27324,Far Away Beyond The Moon,
27325,Far Away Beyond,
27326,Incandessence,
27327,Far Away Rebel,
27328,Far Away Glamour,
27329,Dolce&Gabbana,
27330,Suitable for evening wear,
27331,Sultry and sexy scent,
27332,Longevity: lasts for hours,
27333,Deep and full-bodied florals,
27334,Warm and creamy fragrance,
27335,Unique aroma,
27336,Unisex aroma,
27337,Acqua di Parma,
27338,Quality scent,
27339,Perfect for autumn/winter season,
27340,Great for a night out or special occasion,
27341,Evokes magical oriental gardens,
27342,Good sillage and projection,
27343,Lasts for a long time,
27344,Unisex fragrance,
27345,Dolce&Gabbana,
27346,Smooth and discreet scent,
27347,Light dusting of cinnamon,
27348,Oriental woody scent,
27349,Superb and classy ethereal vanilla note,
27350,Well balanced cinnamon,
27351,Surprising and very seductive,
27352,"Gourmandish, vanilla scent",
27353,Boadicea the Victorious,
27354,Blended to perfection with no note standing out more than the rest,
27355,"Unbelievably well-constructed, smooth, rich, and beautiful",
27356,Intoxicating and everlasting radiance,
27357,Addictive and hypnotizing scent,
27358,Very long-lasting with a gorgeous drydown,
27359,"Uplifting, inspiring, and shining fragrance",
27360,Perfect for careless summer days and long nights,
27361,Fragram Photos,
27362,Perfume Pyramid,
27363,Designer Oriflame,
27364,Love Potion,
27365,Love Potion Cherry on Top,
27366,Amber Elixir,
27367,Oh! Sweet Dulce de Leche,
27368,Love Potion Secrets,
27369,Goldfield & Banks Australia,
27370,Fragram Photos,
27371,Perfume Pyramid,
27372,Designer Goldfield & Banks Australia,
27373,Ingenious Ginger,
27374,Pacific Rock Moss,
27375,Sunset Hour,
27376,Silky Woods,
27377,Vilhelm Parfumerie,
27378,Buy Vilhelm Parfumerie atLuckyScent,
27379,Fragram Photos,
27380,Perfume Pyramid,
27381,Designer Vilhelm Parfumerie,
27382,Poets of Berlin,
27383,Room Service,
27384,Morning Chess,
27385,Jovoy Paris,
27386,Combines truetolife gardenia with sweet aquaticfloral undertones,
27387,Big fat white creamy florals,
27388,Elegant and refined perfect for date night,
27389,Fascinating scent,
27390,Extraordinary beautiful blend that absorbs attention,
27391,Ever-evolving white floral,
27392,Smells like summertime,
27393,Oscar de la Renta,
27394,Perfect for warm weather,
27395,"Sharp, spicy, woody, citrus notes are well-balanced",
27396,Great for late Spring and Summer,
27397,Refined and well-blended,
27398,Light and fresh scent,
27399,Average projection,
27400,Good for blind buying,
27401,Gets better and better over time,
27402,Uniquely interesting blend that morphs throughout wear,
27403,"Fruity, creamy, sexy and oriental scent",
27404,Very complex and long-lasting,
27405,Beast with crazy projection,
27406,Keeps wearer captivated all day,
27407,Exquisite shade darker than Oud Ispahan,
27408,Wonderful blend of Purple Oud and Oud Ispahan,
27409,Salvador Dali,
27410,Amazing bottle design,
27411,Unusual and unique scent,
27412,Candied roses and violets scent,
27413,Sweet lemon verbena scent,
27414,Fresh and bright,
27415,Sophisticated and feminine EDP version,
27416,Great for summer,
27417,Fragram Photos,
27418,Perfume Pyramid,
27419,Designer Coach,
27420,Coach for Men,
27421,Coach Green,
27422,Coach Dreams Sunset,
27423,Coach Platinum,
27424,Coach Dreams,
27425,"Clean, sweet, and gorgeous fragrance",
27426,Sophisticated and elegant,
27427,Strong and long-lasting,
27428,Sexy rose scent even for non-rose fans,
27429,"Fresh, crisp rose with a touch of spice, amber, and musk",
27430,Beautiful bouquet of roses,
27431,Prominent rose with warm and romantic notes,
27432,"Vintage, elegant, feminine feel",
27433,Fragram Photos,
27434,Perfume Pyramid,
27435,Designer Laverne,
27436,Blue Laverne Bakhur,
27437,King Tobacco,
27438,Miss Laverne,
27439,L'Adore Bakhur Classic,
27440,Atlantis Homme,
27441,Masterpiece,
27442,Symphony of high-quality notes,
27443,High concentration,
27444,"Quality, pleasure, and dignity",
27445,Unique and not offensive,
27446,16 hours longevity,
27447,Best masculine fragrance,
27448,Signature fragrance for over 20 years,
27449,Laboratorio Olfattivo,
27450,Reminiscent of the sea,
27451,Natural scent,
27452,Brand offers a range of impressive niche fragrances,
27453,Density without being heavy,
27454,Artistic perfumers have free reign to pursue their inspirations,
27455,Unique and abstract olfactory concept,
